# scripts/lint-heredoc-ban.sh --baseline-check ratchets against this file.
# Schema: path<TAB>line<TAB>category<TAB>snippet_hash<TAB>reason<TAB>owner<TAB>expires_or_phase
# Identity column is snippet_hash; line numbers are advisory.
bridge-agent.sh	2385	H3	de915434d9efb6ac3e0eca1de16fe39fa5a8677a3c0b29417f4e5dd2bb5738d5	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-agent.sh	2507	H3	284c4b8ea0187f630fe41146d5d4304b0da61a8bf2f6c5cc1cefe06befb2c4e5	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-agent.sh	2678	H3	a7b5c9a8b686430b9652756d923f7993923fce9d9954ee757edda76f55d8f61a	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-agent.sh	4909	H3	0015efd5b1e788c2848282f1dcadcc1f171322f7a573ccf3fff41f92a93fd742	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-agent.sh	4917	H3	a6cd1b770d440b091038c69272244d04bde3a542dce5b2b27f0bded1103b4137	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-agent.sh	5086	H3	fb2f236699a53749f46a7389d6f48a6ef9128e0c856c0e0fd4038cb9ddb5d475	here-string/procsub, non-interpreter consumer	claude	beta3-5 wave (baseline housekeeping)
bridge-agent.sh	5098	H3	651beaa8f1a10996dbc5c851b3addd5b7e72960e4b24bd1e81d3531f40ed308a	here-string/procsub, non-interpreter consumer	claude	beta3-5 wave (baseline housekeeping)
bridge-agent.sh	5125	C1	bf0523c33b08261f92642d54ec18cb2ac7373e07fe2df60567652166b7c1631c	interpreter heredoc in capture (deadlock class) (cross-line capture)	patch	Phase 2 PR B candidate
bridge-agent.sh	5594	C1	a9fc8ebeff76410ff071ebf09f5452b39e55a68feb485a6e604f255dce001723	interpreter heredoc in capture (deadlock class)	patch	Phase 2 PR B
bridge-agent.sh	5781	C3	924679e48aea308abd6dc02be9a6699171635564c6027867e8ef8a13851dc96f	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-agent.sh	6160	C3	f8fb9fe483d3ac0c38ced0173139a79e612c6ab535249af3209b7f9940352e38	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-agent.sh	6262	C3	f8fb9fe483d3ac0c38ced0173139a79e612c6ab535249af3209b7f9940352e38	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-audit.sh	60	H3	967276bccff3eae7ab3fe0ebb717d60a4a3793d2edc085f88df3c7390b65841f	here-string/procsub, non-interpreter consumer	claude	beta3-5 wave (baseline housekeeping)
bridge-auth.sh	392	H3	25a1d9fe293aaa39b67439a679addbb8a932f1e79d870356616753d39d6e5a08	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-auth.sh	855	H3	25a1d9fe293aaa39b67439a679addbb8a932f1e79d870356616753d39d6e5a08	here-string/procsub, non-interpreter consumer	claude	#1470 P2 codex fleet selector csv split (bridge_auth_codex_selected_agents)
bridge-auth.sh	970	H3	69ea35d8b4d2b7652321e46dd6fdb97ec04fe837e8db017b6e53ff7562066ee8	here-string/procsub, non-interpreter consumer	claude	#1470 P2 codex sync agents mapfile (bridge_auth_codex_sync_agents)
bridge-auth.sh	444	C3	26443b7bc9716cdb116dce6dcd63dd687bd143618b70fe1ff1de15489812eb22	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-auth.sh	460	H3	a1c5db1d093ea6fe1580b441f1100a60d3519709bc349b16f9d611a6d957a72e	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-auth.sh	464	C3	f8fb9fe483d3ac0c38ced0173139a79e612c6ab535249af3209b7f9940352e38	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-auth.sh	574	C3	2649267d99f54196dcd670fc4be6d0d8a724080471532dc84f55d9122cf6a0fe	interpreter heredoc, no capture	claude	beta3-5 wave (baseline housekeeping)
bridge-auth.sh	676	C3	06e4a68f62d8ceb22b0b00b37059a905bccba312c6175aa988d10304af6487e6	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-auth.sh	745	C1	df5b170e11ad07c2aaef6c7bffd08a009027f749d05756a1fe426e3eb37be6b9	interpreter heredoc in capture (deadlock class)	patch	Phase 2 PR B
bridge-bootstrap.sh	293	C3	7c4dfeb9b916d5d41a5a623c76a0944552b4ded96d4df3438834bc54b28c2e4e	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-bootstrap.sh	342	C1	651e7839c3b224ee71c7b1becc614957612b81b00a666ad1a0faca905090fc03	interpreter heredoc in capture (deadlock class)	patch	Phase 2 PR B
bridge-bundle.sh	215	C1	552e8aefc9e1f31895071e48d57b3565a72a1cdd8b0d56cdaef1c02184a45e98	interpreter heredoc in capture (deadlock class)	patch	Phase 2 PR B
bridge-bundle.sh	221	C1	f1f45712a9bcd402065e58e8bc5a9172757ca57130c83d06746b9b2ae440fd42	interpreter heredoc in capture (deadlock class)	patch	Phase 2 PR B
bridge-bundle.sh	269	C3	6f0f0de39b34583f95ce0bd957987db4c62f2151e97dd99e5d22df148d7b8939	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-cron.sh	623	C3	35bf08c1746beb25096af392cdf619a71a18accd642079ee44bbc0a848744b06	interpreter heredoc, no capture	claude	beta3-5 wave (baseline housekeeping)
bridge-cron.sh	720	C1	4f756bc179dcd5f0404ce31380799bff509a43374fa6fbe388550b7bac286dbb	interpreter heredoc in capture (deadlock class)	claude	beta3-5 wave (baseline housekeeping)
bridge-cron.sh	738	H3	c104cda332585e4f2d7df0e51102bf5bdabb4ce97949f306cfe8c7237cf579d2	here-string/procsub, non-interpreter consumer	claude	beta3-5 wave (baseline housekeeping)
bridge-cron.sh	991	C3	f8fb9fe483d3ac0c38ced0173139a79e612c6ab535249af3209b7f9940352e38	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-cron.sh	1610	C3	e922c8981a5dc87928344cdc8dc56501cf7cfdad8d360c59e7754c66f1600478	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-daemon.sh	800	H3	f1c1630f31d4bc24ae47602958be739975b927a70ec87c7bf819402ad94b9b0f	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-daemon.sh	1022	H3	16a961e912bc1612646a256a1b085d41178d7b1c282775a10dc8f83244b92ea8	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-daemon.sh	2219	H3	7d4684195b1f8f572d489dc3b77c5a2803f24b2ff7f68c72526bb7952eb0eb03	here-string/procsub, non-interpreter consumer	patch	PR #1790 (#1789): same read-into-vars here-string, read list gained rotation_soonest_reset; supersedes 23c0313b
bridge-daemon.sh	2186	H3	16ff48070939ced82df89c9c5a5aee6d60abfa8ce48e66cbc1affbe12e89db37	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-daemon.sh	3027	H3	257b2ce4f7caaf094cf6907c8feb0e4a062b7814511498ba862c60690873b494	here-string/procsub, non-interpreter consumer	claude	beta3-5 wave (baseline housekeeping)
bridge-daemon.sh	3036	H3	f423c7e06b3b4c0cddc08ab8d3564f61837e3c8ad7db470ce969c038eeecfea9	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-daemon.sh	5156	H3	c51e2b2b973e1a4393154f6026975ad42f54ad3ccfa391681a495eab7e56c60b	here-string/procsub, non-interpreter consumer	claude	beta3-5 wave (baseline housekeeping)
bridge-daemon.sh	5195	H3	737170da22d42ecbba251ec57277ad99cf371d82d03466091a4c314eb2f52259	here-string/procsub, non-interpreter consumer	claude	beta3-5 wave (baseline housekeeping)
bridge-daemon.sh	6349	H3	82396450ad2047810650fbf7be3229b2838ced50ff8db7c1bcc7ec17a03469ab	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-daemon.sh	7592	H3	80372715b714b8d52d32ef0bc620d9647fb08253c6721eead53477ed2e1b86af	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-daemon.sh	9410	H3	47703942eaf8af97fb67249b0328bddd3d275c6ff6c808f6e0180036f1beb4a3	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-daemon.sh	9481	H3	80372715b714b8d52d32ef0bc620d9647fb08253c6721eead53477ed2e1b86af	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-daemon.sh	9543	H3	efed83d847aea81244ff9ae53de03d93bc2da5b37093fdf0b28bdb4a5d314bd1	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-daemon.sh	9728	H3	c01d23cff987c3906cdba09639c4aed6e981b89ab017d5ffba6c964e6e5a2775	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-daemon.sh	9839	H3	c104cda332585e4f2d7df0e51102bf5bdabb4ce97949f306cfe8c7237cf579d2	here-string/procsub, non-interpreter consumer	claude	beta3-5 wave (baseline housekeeping)
bridge-daemon.sh	9921	H3	10962d57620bbe08630a830ad05c2bc409a9f6a469fa7c76d87482ec591bef38	here-string/procsub, non-interpreter consumer	claude	beta3-5 wave (baseline housekeeping)
bridge-daemon.sh	9938	H3	7895a010d149b7d0dce4311df9bbdcb4482813d5ae53f61efcb4d18790bd6ec3	here-string/procsub, non-interpreter consumer	claude	beta3-5 wave (baseline housekeeping)
bridge-daemon.sh	9960	H3	22934966de6a27751ea674fa1e6bfa437a185be02c4a64e308294463728df4f6	here-string/procsub, non-interpreter consumer	claude	beta3-5 wave (baseline housekeeping)
bridge-daemon.sh	9965	H3	ef251fdec96d3d76a27631243f309aa27460156653c99cd5636be8ad5525fa1d	here-string/procsub, non-interpreter consumer	claude	beta3-5 wave (baseline housekeeping)
bridge-daemon.sh	11368	H3	29559f61586cbb5244c6adbfc937edcd6e5181587de3c51a92a101df4fcdeb6b	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-daemon.sh	14500	H3	3f6486c3bd2148b2540702ce69a521825978a87e2883ed97d36323a6b2abef32	here-string/procsub, non-interpreter consumer	patch	#1833 (A3 status-liveness): same cmd_status health-signal parse loop; consumer rewritten from `done < <(bridge_daemon_health_signal)` procsub to `done <<<"$health_lines"` here-string (signal captured once earlier) — supersedes 32e64212066e
bridge-discord-relay.sh	35	H3	b7fa996e0677d162d0061308f4f1561a488c85997ab55a095544e4d61e676bee	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-init.sh	71	C3	7ceb326cff7c07a046a9418a28c8d084da61e010f16795b90568ca6376eccdf8	interpreter heredoc, no capture	claude	beta3-5 wave (baseline housekeeping)
bridge-init.sh	341	C3	9ddd6df1a4e0177fafc7adc674bd3612232536269ead917b7d698268dcc040e5	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-intake.sh	196	C1	608bdabadec05d27afcca04452cb9eec35cf002f3d8936e6791b4e0db4e6c53a	interpreter heredoc in capture (deadlock class)	patch	Phase 2 PR B
bridge-intake.sh	202	C1	dae1b65deea55e7cb403d581b6a1d4fea75ec6896694091a02c05ad2c592766e	interpreter heredoc in capture (deadlock class)	patch	Phase 2 PR B
bridge-intake.sh	223	C3	bf1a4adfa0d24328c58711d9ba4555dad2998a88fca29771ed80eb454639dcb8	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-intake.sh	256	C3	bf1a4adfa0d24328c58711d9ba4555dad2998a88fca29771ed80eb454639dcb8	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-migrate.sh	68	C3	bfdb3e31077e6c44f3e7af0b94b09999499bb52438a2652974256933ace2f75a	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-migrate.sh	143	H3	7a95801f2a6b594fa3d988dc36f38d30472341fe44bcf356778a42a9b4997ac7	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-migrate.sh	334	H3	9bfb75e0341610eb178612d371ffe71215e3d533b17827c91caed2c7aa8561dc	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-migrate.sh	482	H3	339b0b02023e1de89a876a9e51543d035846298fa063bd8b68afc5edf29481d2	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-migrate.sh	643	H3	754f73aaa2ad840f417bddffef0c1891530db3fbb8d567384d2c468d7f691bc2	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-migrate.sh	645	H3	3266079469b3a4fca378c2c7f9ae354ff2b46c663ba5bb58ea3c433759497b3f	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-profile.sh	51	H3	0c7f3a522067915caa3dc3f778cabcf2d856996057cd14474e92e530e9a71c5c	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-review.sh	51	C3	edceedd23631fc92a88c4cab1111d8d8db7ead0e06641e898ae9bd8d0f9087d8	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-review.sh	113	C3	d83dd5983fb2ac20fd91776d29c82cccb21a36876c6dd551460bafb4cdf27f8e	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-review.sh	137	H3	703b24afbe03d28c1a3c3c2072a949aac074c881f00496a189df9f83740798e7	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-run.sh	1160	H3	284c4b8ea0187f630fe41146d5d4304b0da61a8bf2f6c5cc1cefe06befb2c4e5	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-run.sh	1207	H3	284c4b8ea0187f630fe41146d5d4304b0da61a8bf2f6c5cc1cefe06befb2c4e5	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-run.sh	1346	H3	fbe2e0c1fc0d55af86d8804be8589ce21a6b8977b22417398cdd4eb53fb20d4d	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-run.sh	1354	H3	3bcf9cf8bf2d74c066cde478b02a8a01baa4f46cce8c6c70fc79f523f5995683	here-string/procsub, non-interpreter consumer	patch	#1520 shared-launch CLAUDE_CONFIG_DIR (bridge_run_shared_launch)
bridge-run.sh	1451	H3	3bcf9cf8bf2d74c066cde478b02a8a01baa4f46cce8c6c70fc79f523f5995683	here-string/procsub, non-interpreter consumer	claude	#1470 P2 codex managed-ambient-env launch subshell (bridge_run_shared_launch codex branch)
bridge-run.sh	1616	C3	8d0c9ece4b62d5d262d7e221f748f40d61475ab734a089ba594e68dd43046287	interpreter heredoc, no capture	claude	#1857 fleet-default recovery — controller-side launch validation (no-capture python probe / read -a here-string)
bridge-run.sh	1641	C3	9cdbeacd03159996569fbbf0a368859b92fd6aa2a7fa9d28861a2739c973f90f	interpreter heredoc, no capture	claude	#1857 fleet-default recovery — controller-side launch validation (no-capture python probe / read -a here-string)
bridge-run.sh	1812	H3	df316d7680ffe8681689e75a03b0891e292bd5d1038873bc056d11b9983d2548	here-string/procsub, non-interpreter consumer	claude	#1857 fleet-default recovery — controller-side launch validation (no-capture python probe / read -a here-string)
bridge-setup.sh	134	C3	dfa7cb8653e0fa5030cfb74dc10e3f9b1cea067a4a736f616072077c28737eda	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-setup.sh	158	C3	dfa7cb8653e0fa5030cfb74dc10e3f9b1cea067a4a736f616072077c28737eda	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-setup.sh	181	C3	25149f22b708794256a01db1a4cfb75cb8fc1b962478687d785a0ad389755c7a	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-setup.sh	203	C3	25149f22b708794256a01db1a4cfb75cb8fc1b962478687d785a0ad389755c7a	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-setup.sh	224	C3	0b9ad29c259ecd2e6cef0678a404b7ca6133810075fba4706df29f11679c3669	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-setup.sh	246	C3	0b9ad29c259ecd2e6cef0678a404b7ca6133810075fba4706df29f11679c3669	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-setup.sh	270	C3	d2d4d11fd0b97e758767ae8c23dfebc20abfe1e8b88aedad8f4f3c3ce2d5873c	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-setup.sh	308	C3	6fd6478facabcc009786128e48fbe52d949b12c5eae3df433b405153ee7e5827	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-setup.sh	353	C3	97e1c2b90939f2fb90d579c9ab8366699d1ab8ca2066ce114e88afdbf0463096	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-setup.sh	428	H3	eab0ecf8c86be79c508d9cac10c3e5ce8c9d6f1c8bb9bf8eb6434009ab9e4e7b	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-setup.sh	484	H3	eab0ecf8c86be79c508d9cac10c3e5ce8c9d6f1c8bb9bf8eb6434009ab9e4e7b	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-setup.sh	1145	H3	672f54d53c4336a592a111f7a5e7dc2bd1e7e65a3c4206462279b6d8a88a7d0f	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-setup.sh	1148	H3	73008b63dd1d96352d89b3d811fd9dfe5deded91465d5b85ba74e4b1225fb5bf	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-setup.sh	1150	H3	52cde646fd975d60d2e8a8e6c3cb36b011d45ed2f487caeb8060a25a330ef61e	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-setup.sh	1151	H3	baf972f9f9ee6a2b71442a33e3b18c8fb52557e9fe15952cff144bfdca0b598b	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-setup.sh	1160	H3	672f54d53c4336a592a111f7a5e7dc2bd1e7e65a3c4206462279b6d8a88a7d0f	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-setup.sh	1171	H3	73008b63dd1d96352d89b3d811fd9dfe5deded91465d5b85ba74e4b1225fb5bf	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-setup.sh	1180	H3	52cde646fd975d60d2e8a8e6c3cb36b011d45ed2f487caeb8060a25a330ef61e	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-setup.sh	1181	H3	baf972f9f9ee6a2b71442a33e3b18c8fb52557e9fe15952cff144bfdca0b598b	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-sync.sh	90	H3	a49abc35efe1b717a38f3ddef548271f4817dcffe4ec124538d83f68b11a23ee	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-task.sh	98	H3	db08948a6d11d787c963199cc79ecd1d30e4c1a1abe1bfff0745d5e9d3909829	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-task.sh	133	C1	49df791be91c50d4dffaa081c019863ebecc1ad5db41e2eef744182e8b8ca163	interpreter heredoc in capture (deadlock class)	patch	Phase 2 PR B
bridge-task.sh	176	H3	db08948a6d11d787c963199cc79ecd1d30e4c1a1abe1bfff0745d5e9d3909829	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-task.sh	522	H3	5514150afa7054f60667759a82770d85a89681c16bd1abd4161dec74a824f3e9	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-task.sh	843	H3	db08948a6d11d787c963199cc79ecd1d30e4c1a1abe1bfff0745d5e9d3909829	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-upgrade.sh	713	C3	e4941c470a8a634d15efe67a011dc562cea9cf9375994a887d305c813415cec0	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-upgrade.sh	833	C3	cb60ec27bf8f37ea3ef3f2e9649752ee314614fd8f7c791d576f5cb81fb916f1	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-upgrade.sh	858	C3	6c51a4883fcd57d62f4fc1bbb02b241b41878c92fa051311dc35999bc0bf13c4	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-upgrade.sh	1287	C3	bab16fe92cd44e5ddd3310f75c4b71cbcbd9a08b9ddc86f33c7bf6edf78b7c7b	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-upgrade.sh	1436	C3	745dd209a20999047eeffc755bbf76df07821e98b0564775dbcc38727bb243a3	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-upgrade.sh	1447	C3	5f4e158f87ad3d5724106737736060aacb068b62bdb2ce8016614b2a7dcb6918	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-upgrade.sh	1499	C3	c34cd8688dd332ed27b12d9fbe5dea7f46ac4d3bb10a70511c1ae3fd311df0ec	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-upgrade.sh	1513	C3	674269ba5d1496f502b9f41abdf80da2864580442023f5b7c44d69b05d9261a4	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-upgrade.sh	1933	C3	ee2531cb84d04ac3f1033740f7befe85df1e4dd0efe556e0062c98c267ca6c5c	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-upgrade.sh	1994	C3	fc4776a956841e63c8d8f102d10565d33762638341c9940f87a2585e8b3e41da	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-upgrade.sh	2246	C3	8dd953f98d8205a0a40ad0a0d211508193419f78dc107f0d83d48aedfe711b8e	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-upgrade.sh	3390	C3	27a8de8db5c7678208c8e5a1720a1c24c663a787fd35d4e21b4fc4a0f9f96966	interpreter heredoc, no capture (issue #1662: argv list extended by upgrade-complete.json)	patch	Phase 3 PR C
bridge-upgrade.sh	2981	C3	3b7b007634879006d9b95ee9e8f13693d64b0fe8244029b5690b38c4cf246344	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-upgrade.sh	2988	C3	b919ffe917ff2abbde55677ee2b8c9fa5c91292bc8b9770d8e1a355f2fbc7023	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-upgrade.sh	3001	C3	3479551ea337120bba6074762c98d92546f9f020aa56f21a9969bd0e11d93079	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-upgrade.sh	3011	C3	a92d97bf4bdbac66d088fdb7598c601ce72cde7b48665ef7e5332e972e82f476	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-upgrade.sh	3038	C3	954ee5bc5b2158c6e0e7b20748a9f1827dd0dca850d08bed692ed499e127ef1d	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-upgrade.sh	3073	C3	f260289bf565528bca5d1ecf9c6c7707f5b7f65b407c2c23704785b186735493	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-upstream.sh	26	C3	61be7f11413c4788744477b9d1233d24940fe6b70653f980cc432d8b699452a7	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-upstream.sh	41	C3	35aa990aa74d451003242d6fd7e31d42bb787a9a3d7bb1911d388771e5cf3464	interpreter heredoc, no capture	patch	Phase 3 PR C
bridge-upstream.sh	131	C2	db87846a2d1466a114eb490ccd6db871093609275e493fdedbd7b7107ceecaea	cat heredoc in capture	patch	Phase 2 PR B
bridge-usage.sh	241	C1	07b55a31f3ac325c910342e0cc0c8b1b8b64b25615343fb85663a5e146975a1b	interpreter heredoc in capture (deadlock class)	patch	Phase 2 PR B
bridge-usage.sh	287	H3	25a1d9fe293aaa39b67439a679addbb8a932f1e79d870356616753d39d6e5a08	here-string/procsub, non-interpreter consumer	patch	Phase 5 PR E (review per site)
bridge-usage.sh	423	C3	512e7c7fbc5d1deee76760ad0f776d60bd95bbaa9c0ff1127add41ec2e42c870	interpreter heredoc, no capture	patch	Phase 3 PR C
